timestamp,refrigerator,air_conditioner,washing_machine,microwave,television,lighting,water_heater,computer,total_power,system_on,power_state,refrigerator_on,air_conditioner_on,washing_machine_on,microwave_on,television_on,lighting_on,water_heater_on,computer_on,hour,day_of_week,is_weekend,total_power_mean_5,total_power_std_5,total_power_max_5,total_power_min_5,total_power_mean_10,total_power_std_10,total_power_max_10,total_power_min_10,total_power_mean_30,total_power_std_30,total_power_max_30,total_power_min_30,power_diff,power_diff2
2024-01-01 00:11:00,145.34270246429742,0.0,0.0,0.0,5.0,25.003284441747425,0.0,2.0,274.59611597430535,1,0,1,0,0,0,0,1,0,0,0,0,0,278.7410840481811,13.26533663045814,301.92821840178095,269.37899061274703,283.4331169933292,15.978219771813663,309.2566157897214,263.23053932531,299.20455672590776,52.501716812505414,489.84316578640346,263.23053932531,5.217125361558317,12.436585309429688
2024-01-01 00:12:00,152.41962271566035,0.0,0.0,0.0,5.0,29.16543938767322,0.0,2.0,301.92821840178095,1,1,1,0,0,0,0,1,0,0,0,0,0,276.0675018011194,15.034315189397885,301.92821840178095,263.23053932531,281.0908695629347,14.352230432009023,309.2566157897214,263.23053932531,299.20455672590776,52.501716812505414,489.84316578640346,263.23053932531,27.332102427475604,22.114977065917287
2024-01-01 00:13:00,130.86719755342202,0.0,0.0,0.0,5.0,30.059116859998593,0.0,2.0,271.20364469145375,1,0,1,0,0,0,0,1,0,0,0,0,0,278.31979009411646,14.619627470292807,301.92821840178095,263.23053932531,280.24541059225623,12.657677018292311,301.92821840178095,263.23053932531,299.20455672590776,52.501716812505414,489.84316578640346,263.23053932531,-30.724573710327206,-58.05667613780281
2024-01-01 00:14:00,132.75082167486968,0.0,0.0,0.0,5.0,21.22454367235543,0.0,2.0,263.23053932531,1,0,1,0,0,0,0,1,0,0,0,0,0,279.4057053601067,14.474825759365968,301.92821840178095,263.23053932531,280.72343113141085,12.905166119042802,301.92821840178095,263.23053932531,299.20455672590776,52.501716812505414,489.84316578640346,263.23053932531,-7.973105366143727,22.75146834418348
2024-01-01 00:15:00,144.37712470759027,0.0,0.0,0.0,5.0,32.57528242666789,0.0,2.0,280.6404320777319,1,0,1,0,0,0,0,1,0,0,0,0,0,279.1804668963379,14.038942338990942,300.8020260829371,263.23053932531,281.12279757217163,12.824874514118827,301.92821840178095,263.23053932531,299.20455672590776,52.501716812505414,489.84316578640346,263.23053932531,17.409892752421854,25.38299811856558
2024-01-01 00:16:00,139.87168879665577,0.0,0.0,0.0,5.0,31.772316113019727,0.0,2.0,280.02569230425706,1,0,1,0,0,0,0,1,0,0,0,0,0,282.70577821464065,13.745146323152113,300.8020260829371,263.23053932531,282.93200110564715,12.24721049452927,301.92821840178095,263.23053932531,299.04565372887635,52.51753511595339,489.84316578640346,263.23053932531,-0.6147397734748097,-18.024632525896664
2024-01-01 00:17:00,153.14247332595275,0.0,0.0,0.0,5.0,28.289404513033897,0.0,2.0,300.8020260829371,1,1,1,0,0,0,0,1,0,0,0,0,0,286.17809334322385,8.952848297347286,300.8020260829371,280.02569230425706,283.38072224819234,11.987304793032699,301.92821840178095,263.23053932531,300.0377547245814,52.702565199952126,489.84316578640346,263.23053932531,20.776333778680055,21.391073552154865
2024-01-01 00:18:00,140.91975924478788,0.0,0.0,0.0,5.0,37.32650456107849,0.0,2.0,288.8302012829673,1,0,1,0,0,0,0,1,0,0,0,0,0,287.5442121171779,8.400722445813571,300.8020260829371,280.02569230425706,283.4575217492318,12.12105096980953,302.69621341217487,263.23053932531,298.97800613300814,52.944592816732566,489.84316578640346,263.23053932531,-11.971824799969795,-32.74815857864985
2024-01-01 00:19:00,135.87696298664707,0.0,0.0,0.0,5.0,31.96952404062105,0.0,2.0,280.59211496822604,1,0,1,0,0,0,0,1,0,0,0,0,0,287.355739136278,8.619300582818967,300.8020260829371,279.0833273997574,283.11888030343334,12.541457141006136,302.69621341217487,263.23053932531,292.2949959794877,38.780559852546844,484.2322037522131,263.23053932531,-8.238086314741281,3.733738485228514
2024-01-01 00:20:00,164.65648768921554,0.0,0.0,0.0,5.0,34.521381001153344,0.0,2.0,287.47102594750197,1,0,1,0,0,0,0,1,0,0,0,0,0,287.7345766021255,9.36722076415736,302.69621341217487,279.0833273997574,284.97578618242267,10.473812471392487,302.69621341217487,267.8172302334696,293.52418308658315,38.905889432606166,484.2322037522131,263.23053932531,6.878910979275929,15.11699729401721
2024-01-01 00:21:00,147.74223699513465,0.0,0.0,0.0,5.0,31.97131604535196,0.0,2.0,279.0833273997574,1,0,1,0,0,0,0,1,0,0,0,0,0,283.531982392226,12.827417918663308,302.69621341217487,267.8172302334696,285.33604989065867,10.369562343706304,302.69621341217487,267.8172302334696,287.17504244487554,14.75961014107204,323.90810088366527,263.23053932531,-8.387698547744549,-15.266609527020478
2024-01-01 00:22:00,150.67528204687923,0.0,0.0,0.0,5.0,32.038465251733044,0.0,2.0,302.69621341217487,1,1,1,0,0,0,0,1,0,0,0,0,0,283.77347902162154,12.76946879810108,302.69621341217487,267.8172302334696,284.1406770748988,11.658616298659215,302.69621341217487,267.8172302334696,287.02563429759,14.611140347366428,323.90810088366527,263.23053932531,23.612886012417448,32.000584560162
2024-01-01 00:23:00,135.75251813786542,0.0,0.0,0.0,5.0,19.183875891810434,0.0,2.0,267.8172302334696,1,0,1,0,0,0,0,1,0,0,0,0,0,283.12788766413945,12.616477858018563,302.69621341217487,267.8172302334696,283.32861224311466,10.604289124877328,302.69621341217487,267.8172302334696,286.3489680398832,14.003513262791836,323.90810088366527,263.23053932531,-34.878983178705255,-58.4918691911227
2024-01-01 00:24:00,144.55617275474816,0.0,0.0,0.0,5.0,27.38804521136673,0.0,2.0,281.7995981152039,1,0,1,0,0,0,0,1,0,0,0,0,0,280.9256150135197,14.34202213132063,302.69621341217487,267.8172302334696,283.1240089790517,10.50562438624641,302.69621341217487,267.8172302334696,286.17200070291625,14.066970212025227,323.90810088366527,263.23053932531,13.982367881734262,48.86135106043952
2024-01-01 00:25:00,151.10922589709867,0.0,0.0,0.0,5.0,29.49953086636342,0.0,2.0,284.2430691600914,1,0,1,0,0,0,0,1,0,0,0,0,0,278.92264788410387,10.804559360397038,292.68137776509565,267.8172302334696,284.4836784061486,11.009317274770542,302.69621341217487,267.8172302334696,326.9336877142951,221.89175894783773,1499.4490609019854,263.23053932531,2.4434710448875308,-11.538896836846732
2024-01-01 00:26:00,138.49006422577696,0.0,0.0,0.0,5.0,24.513220156556372,0.0,2.0,268.0719641466587,1,0,1,0,0,0,0,1,0,0,0,0,0,282.7160355658775,9.130693686754306,292.68137776509565,268.0719641466587,284.9054386056995,11.21533591682831,302.69621341217487,267.8172302334696,323.50199409249615,223.60207933197955,1499.4490609019854,166.42818195877638,-16.171105013432737,-18.614576058320267
2024-01-01 00:27:00,153.75698018345673,0.0,0.0,0.0,5.0,28.76670606640309,0.0,2.0,292.68137776509565,1,0,1,0,0,0,0,1,0,0,0,0,0,285.19387779067574,10.41110508673967,294.18880923919505,268.0719641466587,289.38791595409026,16.392540619413268,323.90810088366527,267.8172302334696,318.8528199220158,226.09015726052343,1499.4490609019854,135.12089085989535,24.609413618436975,40.78051863186971
2024-01-01 00:28:00,143.99361310081196,0.0,0.0,0.0,5.0,34.595815056507384,0.0,2.0,286.7841686423379,1,0,1,0,0,0,0,1,0,0,0,0,0,286.6829895472595,10.767484732747757,294.18880923919505,268.0719641466587,286.31327693934844,16.502123554699892,323.90810088366527,267.8172302334696,319.9633701509864,226.08598226022664,1499.4490609019854,135.12089085989535,-5.897209122757772,-30.506622741194747
2024-01-01 00:29:00,147.08306250206724,0.0,0.0,0.0,5.0,30.057617089380255,0.0,2.0,294.18880923919505,1,0,1,0,0,0,0,1,0,0,0,0,0,297.85021689466083,14.82867765752467,323.90810088366527,286.7841686423379,288.46684003408046,15.171749056556395,323.90810088366527,268.0719641466587,316.2090307191065,227.85185822773275,1499.4490609019854,135.12089085989535,7.404640596857178,13.30184971961495
2024-01-01 00:30:00,143.98293387770602,0.0,0.0,0.0,5.0,23.434317743116498,0.0,2.0,291.6886279430104,1,0,1,0,0,0,0,1,0,0,0,0,0,293.7039059945931,18.958591364600608,323.90810088366527,271.9498232647567,291.8044689165494,17.091782077157077,323.90810088366527,268.0719641466587,311.60694101671885,230.33949798261844,1499.4490609019854,125.1678482536785,-2.500181296184678,-9.904821893041856
2024-01-01 00:31:00,168.52278184508938,0.0,0.0,0.0,5.0,32.415416288179195,0.0,2.0,323.90810088366527,1,1,1,0,0,0,0,1,0,0,0,0,0,294.2176445022834,18.757944555545965,323.90810088366527,271.9498232647567,292.7559604506388,16.887698437437578,323.90810088366527,268.0719641466587,306.52786943024955,232.71356338031273,1499.4490609019854,125.1678482536785,32.219472940654896,34.719654236839574
2024-01-01 00:32:00,149.86502775262065,0.0,0.0,0.0,5.0,20.367830331278004,0.0,2.0,271.9498232647567,1,0,1,0,0,0,0,1,0,0,0,0,0,298.415060042423,20.96781786639916,323.90810088366527,271.9498232647567,295.8453562549364,14.531840571399886,323.90810088366527,271.9498232647567,302.4370027677791,234.26901001659988,1499.4490609019854,125.1678482536785,-51.958277618908596,-84.17775055956349
2024-01-01 00:33:00,139.42289071044098,0.0,0.0,0.0,5.0,32.9601856233765,0.0,2.0,289.35286118078966,1,0,1,0,0,0,0,1,0,0,0,0,0,298.8289313540181,20.821770822937896,323.90810088366527,271.9498232647567,295.4728812842786,14.669037512073377,323.90810088366527,271.9498232647567,296.92465629074144,236.2460468162473,1499.4490609019854,125.1678482536785,17.403037916032986,69.36131553494158
2024-01-01 00:34:00,158.2254491210319,0.0,0.0,0.0,5.0,27.389179364283933,0.0,2.0,315.17588693989325,1,1,1,0,0,0,0,1,0,0,0,0,0,293.8404956152119,15.658992044533521,315.17588693989325,271.9498232647567,294.6685619982861,15.400647868718947,323.90810088366527,271.9498232647567,292.20505305797394,237.82235843537777,1499.4490609019854,125.1678482536785,25.823025759103587,8.4199878430706
2024-01-01 00:35:00,137.79156350028978,0.0,0.0,0.0,5.0,39.4953940318678,0.0,2.0,293.75798450098546,1,0,1,0,0,0,0,1,0,0,0,0,0,297.2418565739642,10.812267013683773,315.17588693989325,288.95662805851805,415.1945871645652,381.27931035529696,1499.4490609019854,271.9498232647567,287.68015943479145,239.337486851091,1499.4490609019854,125.1678482536785,-21.417902438907788,-47.240928198011375
2024-01-01 00:36:00,152.08863595004755,0.0,0.0,0.0,5.0,22.748784141840854,0.0,2.0,298.9659221896346,1,0,1,0,0,0,0,1,0,0,0,0,0,295.11947949428884,13.464252590738079,315.17588693989325,278.74097578241276,402.66854256614175,387.7896332646886,1499.4490609019854,166.42818195877638,282.89230085188814,240.7741928963669,1499.4490609019854,125.1678482536785,5.207937688649167,26.625840127556955
2024-01-01 00:37:00,130.40329876120225,0.0,0.0,0.0,5.0,29.832783984941102,0.0,2.0,288.95662805851805,1,0,1,0,0,0,0,1,0,0,0,0,0,531.9741142867073,540.8863178737453,1499.4490609019854,278.74097578241276,383.7898215637648,396.54643481784734,1499.4490609019854,135.12089085989535,278.69536378132335,241.93741942113286,1499.4490609019854,125.1678482536785,-10.009294131116576,-15.217231819765743
2024-01-01 00:38:00,136.7181395110157,0.0,0.0,0.0,5.0,24.45303507429442,0.0,2.0,278.74097578241276,1,0,1,0,0,0,0,1,0,0,0,0,0,506.50815377826547,557.6437850188042,1499.4490609019854,166.42818195877638,390.11931176437895,395.0653239083481,1499.4490609019854,135.12089085989535,273.9229508940191,242.8580023083374,1499.4490609019854,125.1678482536785,-10.215652276105288,-0.2063581449887124
2024-01-01 00:39:00,151.96861235869125,1210.4485874300046,0.0,0.0,5.0,28.12376427667738,0.0,2.0,1499.4490609019854,1,1,1,1,0,0,0,1,0,0,0,0,0,473.7391475123177,577.354320627142,1499.4490609019854,135.12089085989535,377.04137181980576,400.89327609503914,1499.4490609019854,135.12089085989535,270.17695074889605,243.8202334511796,1499.4490609019854,125.1678482536785,1220.7080851195726,1230.923737395678
2024-01-01 00:40:00,6.476933159990821,0.0,0.0,0.0,5.0,40.84608342504773,0.0,2.0,166.42818195877638,0,0,0,0,0,0,0,1,0,0,0,0,0,482.9967669547938,574.0121196662351,1499.4490609019854,135.12089085989535,358.0405679511843,408.5803875128792,1499.4490609019854,125.1678482536785,266.07359095280276,244.65232511463455,1499.4490609019854,125.1678482536785,-1333.020878943209,-2553.7289640627814
2024-01-01 00:41:00,5.342736562379941,0.0,0.0,0.0,5.0,28.0274327904007,0.0,2.0,135.12089085989535,0,0,0,0,0,0,0,1,0,0,0,0,0,458.9632641453228,587.0693444029154,1499.4490609019854,135.12089085989535,341.49159794945115,414.77782073662837,1499.4490609019854,125.1678482536785,268.22377432520204,245.10056830762468,1499.4490609019854,125.1678482536785,-31.307291098881024,1301.713587844328
2024-01-01 00:42:00,4.768703435223519,0.0,0.0,0.0,193.0859449126728,24.00564474635219,0.0,2.0,335.24472527089915,1,1,0,0,0,0,1,1,0,0,0,0,0,184.10702161566138,86.14025870779608,335.24472527089915,125.1678482536785,327.3249749735022,418.7915230583532,1499.4490609019854,125.1678482536785,264.5686816010819,245.91914870042473,1499.4490609019854,125.1678482536785,200.1238344110038,231.43112550988482
2024-01-01 00:43:00,4.3977926088214225,0.0,0.0,0.0,5.0,33.14281786827782,0.0,2.0,158.57346173505758,0,0,0,0,0,0,0,1,0,0,0,0,0,176.47504212063697,89.71449760045103,335.24472527089915,125.1678482536785,311.97247534483114,423.14575775329183,1499.4490609019854,125.1678482536785,259.78084460985144,246.74976896814582,1499.4490609019854,125.1678482536785,-176.67126353584158,-376.7950979468454
2024-01-01 00:44:00,2.0429560192651453,0.0,0.0,0.0,5.0,28.214265454668446,0.0,2.0,125.1678482536785,0,0,0,0,0,0,0,1,0,0,0,0,0,180.91080243468693,87.68396757709355,335.24472527089915,125.1678482536785,298.8225881965841,426.3245448667758,1499.4490609019854,125.1678482536785,255.534665208203,247.3643468697579,1499.4490609019854,125.1678482536785,-33.40561348137908,143.2656500544625
2024-01-01 00:45:00,3.5603115832105825,0.0,0.0,0.0,5.0,28.198194499018914,0.0,2.0,128.26828448365424,0,0,0,0,0,0,0,1,0,0,0,0,0,140.9481837348685,15.955041833831585,158.57346173505758,125.1678482536785,163.36221273366064,61.899112527157676,335.24472527089915,125.1678482536785,250.92668680744373,247.9064443820594,1499.4490609019854,125.1678482536785,3.1004362299757418,36.50604971135482
2024-01-01 00:46:00,4.078722458080425,0.0,0.0,0.0,5.0,28.29456276371883,0.0,2.0,157.29969243014523,0,0,0,0,0,0,0,1,0,0,0,0,0,138.6819122478454,13.430715905232884,157.29969243014523,125.1678482536785,161.10292138382334,62.186420986663244,335.24472527089915,125.1678482536785,245.51828692328553,248.7549218956915,1499.4490609019854,125.1678482536785,29.031407946490987,25.930971716515245
2024-01-01 00:47:00,7.114244452437831,0.0,0.0,0.0,5.0,28.316814264816063,0.0,2.0,135.43163177180696,0,0,0,0,0,0,0,1,0,0,0,0,0,142.61740385165987,11.174228702215109,157.29969243014523,128.26828448365424,162.9083538261152,61.60767028996692,335.24472527089915,125.1678482536785,239.5258519337469,248.96666741948619,1499.4490609019854,125.1678482536785,-21.868060658338266,-50.89946860482925
2024-01-01 00:48:00,5.687236579136923,0.0,0.0,0.0,5.0,35.7947607393681,0.0,2.0,147.24210429994204,0,0,0,0,0,0,0,1,0,0,0,0,0,145.73080064700974,7.851326606044231,157.29969243014523,135.43163177180696,145.3362639783299,12.397992809376174,159.52382679304617,125.1678482536785,235.96973216866616,249.24931715369817,1499.4490609019854,125.1678482536785,11.81047252813508,33.678533186473345
2024-01-01 00:49:00,1.473919689274532,0.0,0.0,0.0,5.0,22.175614827774318,0.0,2.0,144.84530627275092,0,0,0,0,0,0,0,1,0,0,0,0,0,144.90590521754342,6.417770402001275,153.17521528281378,135.43163177180696,145.02264039280197,12.061022900520376,159.52382679304617,125.1678482536785,271.6781013260828,322.9887980258958,1499.4490609019854,125.1678482536785,-2.3967980271911244,-14.207270555326204
2024-01-01 00:50:00,5.64816793878959,0.0,0.0,0.0,5.0,30.327112406083923,0.0,2.0,143.83526846040354,0,0,0,0,0,0,0,1,0,0,0,0,0,149.7243442217913,6.568601628312669,159.52382679304617,143.83526846040354,148.37573599067463,10.486004674257925,159.52382679304617,128.26828448365424,266.59500100532756,323.48020832137064,1499.4490609019854,125.1678482536785,-1.0100378123473774,1.386760214843747
2024-01-01 00:51:00,4.229835439167367,0.0,0.0,0.0,5.0,31.323126493489905,0.0,2.0,153.17521528281378,0,0,0,0,0,0,0,1,0,0,0,0,0,151.36336853775856,6.812297844207368,159.52382679304617,143.83526846040354,170.42376457551615,63.13426093772426,348.7485703320691,135.43163177180696,261.9118650174491,324.0898165682023,1499.4490609019854,125.1678482536785,9.33994682241024,10.349984634757618
2024-01-01 00:52:00,3.6461559993880828,0.0,0.0,0.0,5.0,30.77664437366717,0.0,2.0,159.52382679304617,0,0,0,0,0,0,0,1,0,0,0,0,0,154.13406812968938,6.296213299851688,159.52382679304617,143.83526846040354,170.53571357480703,63.10939139001929,348.7485703320691,135.43163177180696,257.4038088187616,324.49696864141634,1499.4490609019854,125.1678482536785,6.348611510232388,-2.9913353121778528
2024-01-01 00:53:00,6.2233525776817356,0.0,0.0,0.0,5.0,24.4141280666328,0.0,2.0,155.43722587977834,0,0,0,0,0,0,0,1,0,0,0,0,0,195.11672850402252,85.92062637069634,348.7485703320691,153.17521528281378,171.89717720044453,62.41093334878476,348.7485703320691,143.83526846040354,258.9514623719994,324.76325692770286,1499.4490609019854,125.1678482536785,-4.08660091326783,-10.435212423500218
2024-01-01 00:54:00,7.061999044991902,0.0,0.0,0.0,5.0,24.86662626890555,0.0,2.0,158.6988042324051,0,0,0,0,0,0,0,1,0,0,0,0,0,196.16552193207062,85.31051468391449,348.7485703320691,155.43722587977834,173.11284542973883,61.99433672057022,348.7485703320691,143.83526846040354,255.05267150784192,325.21924721899836,1499.4490609019854,125.1678482536785,3.2615783526267705,7.348179265894601
2024-01-01 00:55:00,6.862560238232398,0.0,0.0,0.0,196.01505646157196,28.403998632499825,0.0,2.0,348.7485703320691,1,1,0,0,0,0,1,1,0,0,0,0,0,194.07001017909775,86.55517038398293,348.7485703320691,149.0462680281818,174.22326052410543,61.52946717446523,348.7485703320691,143.83526846040354,211.17537792822043,224.8488501964953,1360.6039359032898,125.1678482536785,190.049766099664,186.78818774703723
2024-01-01 00:56:00,3.3215649535547227,0.0,0.0,0.0,5.0,24.995397067889208,0.0,2.0,158.4191824230544,0,0,0,0,0,0,0,1,0,0,0,0,0,194.86232232171912,86.1302110330515,348.7485703320691,149.0462680281818,172.7833968198916,62.48071523553462,348.7485703320691,129.43663141826525,211.13451973321781,224.85737298276084,1360.6039359032898,125.1678482536785,-190.3293879090147,-380.3791540086787
2024-01-01 00:57:00,4.381575248297571,0.0,0.0,0.0,5.0,31.55874746564263,0.0,2.0,149.0462680281818,0,0,0,0,0,0,0,1,0,0,0,0,0,194.31245291852144,86.42706789353724,348.7485703320691,149.0462680281818,171.8793804113608,62.86019094796842,348.7485703320691,129.43663141826525,211.90268093217608,224.62798567125137,1360.6039359032898,125.1678482536785,-9.372914394872595,180.95647351414212
2024-01-01 00:58:00,5.662526862807128,0.0,0.0,0.0,5.0,35.8998734622641,0.0,2.0,159.39878659288513,0,0,0,0,0,0,0,1,0,0,0,0,0,150.45006513576067,12.423413402040918,159.39878659288513,129.43663141826525,172.45362076328954,62.760929976233214,348.7485703320691,129.43663141826525,251.2262095287802,326.9295297386309,1514.9505831690235,125.1678482536785,10.352518564703331,19.725432959575926
2024-01-01 00:59:00,6.951090254244718,0.0,0.0,0.0,5.0,30.302669886204654,0.0,2.0,155.94945721641687,0,0,0,0,0,0,0,1,0,0,0,0,0,147.59323889065098,11.75723279475248,159.39878659288513,129.43663141826525,292.9702917656407,380.29511095710563,1360.6039359032898,129.43663141826525,251.90850159344734,326.7508085368306,1514.9505831690235,125.1678482536785,-3.449329376468256,-13.801847941171587
2024-01-01 01:00:00,4.04165152430942,0.0,0.0,0.0,5.0,28.44075848260094,0.0,2.0,129.43663141826525,0,0,0,0,0,0,0,1,0,0,1,0,0,150.83723134748135,14.234956873630718,165.26623031233368,129.43663141826525,293.36869907412364,380.1408705958481,1360.6039359032898,129.43663141826525,294.2736810122902,386.65392777524085,1514.9505831690235,128.26828448365424,-26.512825798151624,-23.063496421683368
2024-01-01 01:01:00,4.628682046672366,0.0,0.0,0.0,5.0,19.317983702602834,0.0,2.0,144.13505119750582,0,0,0,0,0,0,0,1,0,0,1,0,0,391.07826120956224,542.1471094330419,1360.6039359032898,129.43663141826525,273.82023252737997,381.99836114438585,1360.6039359032898,129.43663141826525,296.1379241727087,385.96014046390343,1514.9505831690235,129.43663141826525,14.698419779240567,41.21124557739219
2024-01-01 01:02:00,2.7873300519879436,0.0,0.0,0.0,5.0,31.480125599821754,0.0,2.0,165.26623031233368,0,0,0,0,0,0,0,1,0,0,1,0,0,392.42494522972584,541.4249214326111,1360.6039359032898,129.43663141826525,274.3507379079755,381.8239330909137,1360.6039359032898,129.43663141826525,296.74584379671086,385.74822252686903,1514.9505831690235,129.43663141826525,21.13117911482786,6.432759335587292
2024-01-01 01:03:00,2.6075867518386584,1208.49970777607,0.0,0.0,5.0,26.03853438871083,0.0,2.0,1360.6039359032898,1,1,0,1,0,0,0,1,0,0,1,0,0,397.1903999189992,538.6291359619291,1360.6039359032898,144.13505119750582,292.9847345707225,379.56956708359326,1360.6039359032898,129.43663141826525,296.66184411632656,385.7848338800959,1514.9505831690235,129.43663141826525,1195.3377055909561,1174.2065264761284
2024-01-01 01:04:00,6.625051644788396,0.0,0.0,0.0,5.0,28.354349487022482,0.0,2.0,162.68287731723478,0,0,0,0,0,0,0,1,0,0,1,0,0,401.1082369253001,536.3949284962299,1360.6039359032898,153.26390486463234,293.2225808972029,379.47729241726864,1360.6039359032898,129.43663141826525,296.6840399211366,385.77595975540373,1514.9505831690235,129.43663141826525,-1197.921058586055,-2393.2587641770115
2024-01-01 01:05:00,7.712480057141645,0.0,0.0,0.0,5.0,26.311069103455058,0.0,2.0,153.26390486463234,0,0,0,0,0,0,0,1,0,0,1,0,0,435.13223779396367,522.921562853706,1360.6039359032898,153.26390486463234,295.9406605268953,378.4808331618587,1360.6039359032898,129.43663141826525,297.6473113177319,385.4196635259574,1514.9505831690235,129.43663141826525,-9.418972452602446,1188.5020861334526
2024-01-01 01:06:00,4.855979756839332,0.0,0.0,0.0,5.0,28.923946239130085,0.0,2.0,163.72423622901002,0,0,0,0,0,0,0,1,0,0,1,0,0,195.3669005848435,78.3834236026902,335.3862346556516,153.26390486463234,299.51724099593844,376.89825358136596,1360.6039359032898,144.13505119750582,336.72452288273064,426.524980590247,1514.9505831690235,129.43663141826525,10.46033136437768,19.879303816980126
